instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
26672386,104189,ICICIGI26AUG1520PE,"ICICIGI",0,2026-08-25,1520,0.05,325,PE,NFO-OPT,NFO
26675202,104200,ICICIGI26AUG1720CE,"ICICIGI",0,2026-08-25,1720,0.05,325,CE,NFO-OPT,NFO
26675458,104201,ICICIGI26AUG1720PE,"ICICIGI",0,2026-08-25,1720,0.05,325,PE,NFO-OPT,NFO
28631298,111841,ICICIGI26AUG1500CE,"ICICIGI",0,2026-08-25,1500,0.05,325,CE,NFO-OPT,NFO
28631554,111842,ICICIGI26AUG1500PE,"ICICIGI",0,2026-08-25,1500,0.05,325,PE,NFO-OPT,NFO
28642562,111885,ICICIGI26AUG1740CE,"ICICIGI",0,2026-08-25,1740,0.05,325,CE,NFO-OPT,NFO
28642818,111886,ICICIGI26AUG1740PE,"ICICIGI",0,2026-08-25,1740,0.05,325,PE,NFO-OPT,NFO
26671618,104186,ICICIGI26AUG1480CE,"ICICIGI",0,2026-08-25,1480,0.05,325,CE,NFO-OPT,NFO
26671874,104187,ICICIGI26AUG1480PE,"ICICIGI",0,2026-08-25,1480,0.05,325,PE,NFO-OPT,NFO
26676226,104204,ICICIGI26AUG1760CE,"ICICIGI",0,2026-08-25,1760,0.05,325,CE,NFO-OPT,NFO
26676482,104205,ICICIGI26AUG1760PE,"ICICIGI",0,2026-08-25,1760,0.05,325,PE,NFO-OPT,NFO
28643330,111888,ICICIGI26AUG1780PE,"ICICIGI",0,2026-08-25,1780,0.05,325,PE,NFO-OPT,NFO
26680834,104222,ICICIGI26AUG2120CE,"ICICIGI",0,2026-08-25,2120,0.05,325,CE,NFO-OPT,NFO
26681346,104224,ICICIGI26AUG2120PE,"ICICIGI",0,2026-08-25,2120,0.05,325,PE,NFO-OPT,NFO
26680578,104221,ICICIGI26AUG2080PE,"ICICIGI",0,2026-08-25,2080,0.05,325,PE,NFO-OPT,NFO
26679810,104218,ICICIGI26AUG2040CE,"ICICIGI",0,2026-08-25,2040,0.05,325,CE,NFO-OPT,NFO
26680066,104219,ICICIGI26AUG2040PE,"ICICIGI",0,2026-08-25,2040,0.05,325,PE,NFO-OPT,NFO
26679298,104216,ICICIGI26AUG2000CE,"ICICIGI",0,2026-08-25,2000,0.05,325,CE,NFO-OPT,NFO
28645634,111897,ICICIGI26AUG1980CE,"ICICIGI",0,2026-08-25,1980,0.05,325,CE,NFO-OPT,NFO
28645890,111898,ICICIGI26AUG1980PE,"ICICIGI",0,2026-08-25,1980,0.05,325,PE,NFO-OPT,NFO
26678786,104214,ICICIGI26AUG1960CE,"ICICIGI",0,2026-08-25,1960,0.05,325,CE,NFO-OPT,NFO
26679042,104215,ICICIGI26AUG1960PE,"ICICIGI",0,2026-08-25,1960,0.05,325,PE,NFO-OPT,NFO
28645122,111895,ICICIGI26AUG1940CE,"ICICIGI",0,2026-08-25,1940,0.05,325,CE,NFO-OPT,NFO
28645378,111896,ICICIGI26AUG1940PE,"ICICIGI",0,2026-08-25,1940,0.05,325,PE,NFO-OPT,NFO
26678274,104212,ICICIGI26AUG1920CE,"ICICIGI",0,2026-08-25,1920,0.05,325,CE,NFO-OPT,NFO
26678530,104213,ICICIGI26AUG1920PE,"ICICIGI",0,2026-08-25,1920,0.05,325,PE,NFO-OPT,NFO
28644610,111893,ICICIGI26AUG1900CE,"ICICIGI",0,2026-08-25,1900,0.05,325,CE,NFO-OPT,NFO
28644866,111894,ICICIGI26AUG1900PE,"ICICIGI",0,2026-08-25,1900,0.05,325,PE,NFO-OPT,NFO
26677762,104210,ICICIGI26AUG1880CE,"ICICIGI",0,2026-08-25,1880,0.05,325,CE,NFO-OPT,NFO
26678018,104211,ICICIGI26AUG1880PE,"ICICIGI",0,2026-08-25,1880,0.05,325,PE,NFO-OPT,NFO
28644098,111891,ICICIGI26AUG1860CE,"ICICIGI",0,2026-08-25,1860,0.05,325,CE,NFO-OPT,NFO
28644354,111892,ICICIGI26AUG1860PE,"ICICIGI",0,2026-08-25,1860,0.05,325,PE,NFO-OPT,NFO
26677250,104208,ICICIGI26AUG1840CE,"ICICIGI",0,2026-08-25,1840,0.05,325,CE,NFO-OPT,NFO
26677506,104209,ICICIGI26AUG1840PE,"ICICIGI",0,2026-08-25,1840,0.05,325,PE,NFO-OPT,NFO
28643586,111889,ICICIGI26AUG1820CE,"ICICIGI",0,2026-08-25,1820,0.05,325,CE,NFO-OPT,NFO
28643842,111890,ICICIGI26AUG1820PE,"ICICIGI",0,2026-08-25,1820,0.05,325,PE,NFO-OPT,NFO
26676738,104206,ICICIGI26AUG1800CE,"ICICIGI",0,2026-08-25,1800,0.05,325,CE,NFO-OPT,NFO
26676994,104207,ICICIGI26AUG1800PE,"ICICIGI",0,2026-08-25,1800,0.05,325,PE,NFO-OPT,NFO
28643074,111887,ICICIGI26AUG1780CE,"ICICIGI",0,2026-08-25,1780,0.05,325,CE,NFO-OPT,NFO
28630530,111838,ICICIGI26AUG1460CE,"ICICIGI",0,2026-08-25,1460,0.05,325,CE,NFO-OPT,NFO
28630786,111839,ICICIGI26AUG1460PE,"ICICIGI",0,2026-08-25,1460,0.05,325,PE,NFO-OPT,NFO
26671106,104184,ICICIGI26AUG1440CE,"ICICIGI",0,2026-08-25,1440,0.05,325,CE,NFO-OPT,NFO
26671362,104185,ICICIGI26AUG1440PE,"ICICIGI",0,2026-08-25,1440,0.05,325,PE,NFO-OPT,NFO
26670594,104182,ICICIGI26AUG1400CE,"ICICIGI",0,2026-08-25,1400,0.05,325,CE,NFO-OPT,NFO
26670850,104183,ICICIGI26AUG1400PE,"ICICIGI",0,2026-08-25,1400,0.05,325,PE,NFO-OPT,NFO
28601602,111725,ICICIGI26AUG1380PE,"ICICIGI",0,2026-08-25,1380,0.05,325,PE,NFO-OPT,NFO
26670082,104180,ICICIGI26AUG1360CE,"ICICIGI",0,2026-08-25,1360,0.05,325,CE,NFO-OPT,NFO
26670338,104181,ICICIGI26AUG1360PE,"ICICIGI",0,2026-08-25,1360,0.05,325,PE,NFO-OPT,NFO
26669314,104177,ICICIGI26AUG1320CE,"ICICIGI",0,2026-08-25,1320,0.05,325,CE,NFO-OPT,NFO
26669570,104178,ICICIGI26AUG1320PE,"ICICIGI",0,2026-08-25,1320,0.05,325,PE,NFO-OPT,NFO
26668802,104175,ICICIGI26AUG1280CE,"ICICIGI",0,2026-08-25,1280,0.05,325,CE,NFO-OPT,NFO
20678658,80776,ICICIGI26SEP1620CE,"ICICIGI",0,2026-09-29,1620,0.05,325,CE,NFO-OPT,NFO
20678914,80777,ICICIGI26SEP1620PE,"ICICIGI",0,2026-09-29,1620,0.05,325,PE,NFO-OPT,NFO
28666370,111978,ICICIGI26SEP1640CE,"ICICIGI",0,2026-09-29,1640,0.05,325,CE,NFO-OPT,NFO
28667138,111981,ICICIGI26SEP1640PE,"ICICIGI",0,2026-09-29,1640,0.05,325,PE,NFO-OPT,NFO
28665346,111974,ICICIGI26SEP1600CE,"ICICIGI",0,2026-09-29,1600,0.05,325,CE,NFO-OPT,NFO
28666114,111977,ICICIGI26SEP1600PE,"ICICIGI",0,2026-09-29,1600,0.05,325,PE,NFO-OPT,NFO
20683522,80795,ICICIGI26SEP1660CE,"ICICIGI",0,2026-09-29,1660,0.05,325,CE,NFO-OPT,NFO
20683778,80796,ICICIGI26SEP1660PE,"ICICIGI",0,2026-09-29,1660,0.05,325,PE,NFO-OPT,NFO
20678146,80774,ICICIGI26SEP1580CE,"ICICIGI",0,2026-09-29,1580,0.05,325,CE,NFO-OPT,NFO
20678402,80775,ICICIGI26SEP1580PE,"ICICIGI",0,2026-09-29,1580,0.05,325,PE,NFO-OPT,NFO
28667394,111982,ICICIGI26SEP1680CE,"ICICIGI",0,2026-09-29,1680,0.05,325,CE,NFO-OPT,NFO
28667650,111983,ICICIGI26SEP1680PE,"ICICIGI",0,2026-09-29,1680,0.05,325,PE,NFO-OPT,NFO
28664322,111970,ICICIGI26SEP1560CE,"ICICIGI",0,2026-09-29,1560,0.05,325,CE,NFO-OPT,NFO
28664834,111972,ICICIGI26SEP1560PE,"ICICIGI",0,2026-09-29,1560,0.05,325,PE,NFO-OPT,NFO
20684546,80799,ICICIGI26SEP1700CE,"ICICIGI",0,2026-09-29,1700,0.05,325,CE,NFO-OPT,NFO
20685058,80801,ICICIGI26SEP1700PE,"ICICIGI",0,2026-09-29,1700,0.05,325,PE,NFO-OPT,NFO
20677634,80772,ICICIGI26SEP1540CE,"ICICIGI",0,2026-09-29,1540,0.05,325,CE,NFO-OPT,NFO
20677890,80773,ICICIGI26SEP1540PE,"ICICIGI",0,2026-09-29,1540,0.05,325,PE,NFO-OPT,NFO
28667906,111984,ICICIGI26SEP1720CE,"ICICIGI",0,2026-09-29,1720,0.05,325,CE,NFO-OPT,NFO
28668162,111985,ICICIGI26SEP1720PE,"ICICIGI",0,2026-09-29,1720,0.05,325,PE,NFO-OPT,NFO
28663042,111965,ICICIGI26SEP1520CE,"ICICIGI",0,2026-09-29,1520,0.05,325,CE,NFO-OPT,NFO
28663810,111968,ICICIGI26SEP1520PE,"ICICIGI",0,2026-09-29,1520,0.05,325,PE,NFO-OPT,NFO
20687874,80812,ICICIGI26SEP1740CE,"ICICIGI",0,2026-09-29,1740,0.05,325,CE,NFO-OPT,NFO
20688130,80813,ICICIGI26SEP1740PE,"ICICIGI",0,2026-09-29,1740,0.05,325,PE,NFO-OPT,NFO
20677122,80770,ICICIGI26SEP1500CE,"ICICIGI",0,2026-09-29,1500,0.05,325,CE,NFO-OPT,NFO
20677378,80771,ICICIGI26SEP1500PE,"ICICIGI",0,2026-09-29,1500,0.05,325,PE,NFO-OPT,NFO
28668418,111986,ICICIGI26SEP1760CE,"ICICIGI",0,2026-09-29,1760,0.05,325,CE,NFO-OPT,NFO
28668674,111987,ICICIGI26SEP1760PE,"ICICIGI",0,2026-09-29,1760,0.05,325,PE,NFO-OPT,NFO
28662530,111963,ICICIGI26SEP1480CE,"ICICIGI",0,2026-09-29,1480,0.05,325,CE,NFO-OPT,NFO
28662786,111964,ICICIGI26SEP1480PE,"ICICIGI",0,2026-09-29,1480,0.05,325,PE,NFO-OPT,NFO
20690690,80823,ICICIGI26SEP1780PE,"ICICIGI",0,2026-09-29,1780,0.05,325,PE,NFO-OPT,NFO
28672770,112003,ICICIGI26SEP1960CE,"ICICIGI",0,2026-09-29,1960,0.05,325,CE,NFO-OPT,NFO
28675330,112013,ICICIGI26SEP1960PE,"ICICIGI",0,2026-09-29,1960,0.05,325,PE,NFO-OPT,NFO
20694274,80837,ICICIGI26SEP1940CE,"ICICIGI",0,2026-09-29,1940,0.05,325,CE,NFO-OPT,NFO
20697346,80849,ICICIGI26SEP1940PE,"ICICIGI",0,2026-09-29,1940,0.05,325,PE,NFO-OPT,NFO
28671234,111997,ICICIGI26SEP1920CE,"ICICIGI",0,2026-09-29,1920,0.05,325,CE,NFO-OPT,NFO
28672514,112002,ICICIGI26SEP1920PE,"ICICIGI",0,2026-09-29,1920,0.05,325,PE,NFO-OPT,NFO
20693762,80835,ICICIGI26SEP1900CE,"ICICIGI",0,2026-09-29,1900,0.05,325,CE,NFO-OPT,NFO
20694018,80836,ICICIGI26SEP1900PE,"ICICIGI",0,2026-09-29,1900,0.05,325,PE,NFO-OPT,NFO
28669954,111992,ICICIGI26SEP1880CE,"ICICIGI",0,2026-09-29,1880,0.05,325,CE,NFO-OPT,NFO
28670978,111996,ICICIGI26SEP1880PE,"ICICIGI",0,2026-09-29,1880,0.05,325,PE,NFO-OPT,NFO
20692738,80831,ICICIGI26SEP1860CE,"ICICIGI",0,2026-09-29,1860,0.05,325,CE,NFO-OPT,NFO
20692994,80832,ICICIGI26SEP1860PE,"ICICIGI",0,2026-09-29,1860,0.05,325,PE,NFO-OPT,NFO
28669442,111990,ICICIGI26SEP1840CE,"ICICIGI",0,2026-09-29,1840,0.05,325,CE,NFO-OPT,NFO
28669698,111991,ICICIGI26SEP1840PE,"ICICIGI",0,2026-09-29,1840,0.05,325,PE,NFO-OPT,NFO
20691458,80826,ICICIGI26SEP1820CE,"ICICIGI",0,2026-09-29,1820,0.05,325,CE,NFO-OPT,NFO
20691970,80828,ICICIGI26SEP1820PE,"ICICIGI",0,2026-09-29,1820,0.05,325,PE,NFO-OPT,NFO
28668930,111988,ICICIGI26SEP1800CE,"ICICIGI",0,2026-09-29,1800,0.05,325,CE,NFO-OPT,NFO
28669186,111989,ICICIGI26SEP1800PE,"ICICIGI",0,2026-09-29,1800,0.05,325,PE,NFO-OPT,NFO
20690434,80822,ICICIGI26SEP1780CE,"ICICIGI",0,2026-09-29,1780,0.05,325,CE,NFO-OPT,NFO
20676354,80767,ICICIGI26SEP1460CE,"ICICIGI",0,2026-09-29,1460,0.05,325,CE,NFO-OPT,NFO
20676866,80769,ICICIGI26SEP1460PE,"ICICIGI",0,2026-09-29,1460,0.05,325,PE,NFO-OPT,NFO
28662018,111961,ICICIGI26SEP1440CE,"ICICIGI",0,2026-09-29,1440,0.05,325,CE,NFO-OPT,NFO
28662274,111962,ICICIGI26SEP1440PE,"ICICIGI",0,2026-09-29,1440,0.05,325,PE,NFO-OPT,NFO
28660482,111955,ICICIGI26SEP1400CE,"ICICIGI",0,2026-09-29,1400,0.05,325,CE,NFO-OPT,NFO
28661762,111960,ICICIGI26SEP1400PE,"ICICIGI",0,2026-09-29,1400,0.05,325,PE,NFO-OPT,NFO
28659970,111953,ICICIGI26SEP1360CE,"ICICIGI",0,2026-09-29,1360,0.05,325,CE,NFO-OPT,NFO
28660226,111954,ICICIGI26SEP1360PE,"ICICIGI",0,2026-09-29,1360,0.05,325,PE,NFO-OPT,NFO
28659458,111951,ICICIGI26SEP1320CE,"ICICIGI",0,2026-09-29,1320,0.05,325,CE,NFO-OPT,NFO
28659714,111952,ICICIGI26SEP1320PE,"ICICIGI",0,2026-09-29,1320,0.05,325,PE,NFO-OPT,NFO
20714754,80917,ICICIGI26OCT1640CE,"ICICIGI",0,2026-10-27,1640,0.05,325,CE,NFO-OPT,NFO
20715010,80918,ICICIGI26OCT1640PE,"ICICIGI",0,2026-10-27,1640,0.05,325,PE,NFO-OPT,NFO
20714242,80915,ICICIGI26OCT1600CE,"ICICIGI",0,2026-10-27,1600,0.05,325,CE,NFO-OPT,NFO
20714498,80916,ICICIGI26OCT1600PE,"ICICIGI",0,2026-10-27,1600,0.05,325,PE,NFO-OPT,NFO
20715266,80919,ICICIGI26OCT1680CE,"ICICIGI",0,2026-10-27,1680,0.05,325,CE,NFO-OPT,NFO
20715522,80920,ICICIGI26OCT1680PE,"ICICIGI",0,2026-10-27,1680,0.05,325,PE,NFO-OPT,NFO
20713730,80913,ICICIGI26OCT1560CE,"ICICIGI",0,2026-10-27,1560,0.05,325,CE,NFO-OPT,NFO
20713986,80914,ICICIGI26OCT1560PE,"ICICIGI",0,2026-10-27,1560,0.05,325,PE,NFO-OPT,NFO
20715778,80921,ICICIGI26OCT1720CE,"ICICIGI",0,2026-10-27,1720,0.05,325,CE,NFO-OPT,NFO
20716034,80922,ICICIGI26OCT1720PE,"ICICIGI",0,2026-10-27,1720,0.05,325,PE,NFO-OPT,NFO
20713218,80911,ICICIGI26OCT1520CE,"ICICIGI",0,2026-10-27,1520,0.05,325,CE,NFO-OPT,NFO
20713474,80912,ICICIGI26OCT1520PE,"ICICIGI",0,2026-10-27,1520,0.05,325,PE,NFO-OPT,NFO
20716290,80923,ICICIGI26OCT1760CE,"ICICIGI",0,2026-10-27,1760,0.05,325,CE,NFO-OPT,NFO
20716546,80924,ICICIGI26OCT1760PE,"ICICIGI",0,2026-10-27,1760,0.05,325,PE,NFO-OPT,NFO
20712706,80909,ICICIGI26OCT1480CE,"ICICIGI",0,2026-10-27,1480,0.05,325,CE,NFO-OPT,NFO
20712962,80910,ICICIGI26OCT1480PE,"ICICIGI",0,2026-10-27,1480,0.05,325,PE,NFO-OPT,NFO
20716802,80925,ICICIGI26OCT1800CE,"ICICIGI",0,2026-10-27,1800,0.05,325,CE,NFO-OPT,NFO
20717058,80926,ICICIGI26OCT1800PE,"ICICIGI",0,2026-10-27,1800,0.05,325,PE,NFO-OPT,NFO
20712194,80907,ICICIGI26OCT1440CE,"ICICIGI",0,2026-10-27,1440,0.05,325,CE,NFO-OPT,NFO
20712450,80908,ICICIGI26OCT1440PE,"ICICIGI",0,2026-10-27,1440,0.05,325,PE,NFO-OPT,NFO
20717314,80927,ICICIGI26OCT1840CE,"ICICIGI",0,2026-10-27,1840,0.05,325,CE,NFO-OPT,NFO
20717570,80928,ICICIGI26OCT1840PE,"ICICIGI",0,2026-10-27,1840,0.05,325,PE,NFO-OPT,NFO
20717826,80929,ICICIGI26OCT1880CE,"ICICIGI",0,2026-10-27,1880,0.05,325,CE,NFO-OPT,NFO
20718082,80930,ICICIGI26OCT1880PE,"ICICIGI",0,2026-10-27,1880,0.05,325,PE,NFO-OPT,NFO
20710914,80902,ICICIGI26OCT1360CE,"ICICIGI",0,2026-10-27,1360,0.05,325,CE,NFO-OPT,NFO
20711170,80903,ICICIGI26OCT1360PE,"ICICIGI",0,2026-10-27,1360,0.05,325,PE,NFO-OPT,NFO
20718338,80931,ICICIGI26OCT1920CE,"ICICIGI",0,2026-10-27,1920,0.05,325,CE,NFO-OPT,NFO
20718594,80932,ICICIGI26OCT1920PE,"ICICIGI",0,2026-10-27,1920,0.05,325,PE,NFO-OPT,NFO
20719106,80934,ICICIGI26OCT1960PE,"ICICIGI",0,2026-10-27,1960,0.05,325,PE,NFO-OPT,NFO
20718850,80933,ICICIGI26OCT1960CE,"ICICIGI",0,2026-10-27,1960,0.05,325,CE,NFO-OPT,NFO
26843650,104858,ICICIPRULI26AUG500CE,"ICICIPRULI",0,2026-08-25,500,0.05,925,CE,NFO-OPT,NFO
26845442,104865,ICICIPRULI26AUG500PE,"ICICIPRULI",0,2026-08-25,500,0.05,925,PE,NFO-OPT,NFO
28736770,112253,ICICIPRULI26AUG505CE,"ICICIPRULI",0,2026-08-25,505,0.05,925,CE,NFO-OPT,NFO
28737026,112254,ICICIPRULI26AUG505PE,"ICICIPRULI",0,2026-08-25,505,0.05,925,PE,NFO-OPT,NFO
28736258,112251,ICICIPRULI26AUG495CE,"ICICIPRULI",0,2026-08-25,495,0.05,925,CE,NFO-OPT,NFO
28736514,112252,ICICIPRULI26AUG495PE,"ICICIPRULI",0,2026-08-25,495,0.05,925,PE,NFO-OPT,NFO
26845698,104866,ICICIPRULI26AUG510CE,"ICICIPRULI",0,2026-08-25,510,0.05,925,CE,NFO-OPT,NFO
26845954,104867,ICICIPRULI26AUG510PE,"ICICIPRULI",0,2026-08-25,510,0.05,925,PE,NFO-OPT,NFO
26836482,104830,ICICIPRULI26AUG490CE,"ICICIPRULI",0,2026-08-25,490,0.05,925,CE,NFO-OPT,NFO
26843394,104857,ICICIPRULI26AUG490PE,"ICICIPRULI",0,2026-08-25,490,0.05,925,PE,NFO-OPT,NFO
28737794,112257,ICICIPRULI26AUG515CE,"ICICIPRULI",0,2026-08-25,515,0.05,925,CE,NFO-OPT,NFO
28738050,112258,ICICIPRULI26AUG515PE,"ICICIPRULI",0,2026-08-25,515,0.05,925,PE,NFO-OPT,NFO
28731138,112231,ICICIPRULI26AUG485CE,"ICICIPRULI",0,2026-08-25,485,0.05,925,CE,NFO-OPT,NFO
28731394,112232,ICICIPRULI26AUG485PE,"ICICIPRULI",0,2026-08-25,485,0.05,925,PE,NFO-OPT,NFO
26846210,104868,ICICIPRULI26AUG520CE,"ICICIPRULI",0,2026-08-25,520,0.05,925,CE,NFO-OPT,NFO
26846466,104869,ICICIPRULI26AUG520PE,"ICICIPRULI",0,2026-08-25,520,0.05,925,PE,NFO-OPT,NFO
26835970,104828,ICICIPRULI26AUG480CE,"ICICIPRULI",0,2026-08-25,480,0.05,925,CE,NFO-OPT,NFO
26836226,104829,ICICIPRULI26AUG480PE,"ICICIPRULI",0,2026-08-25,480,0.05,925,PE,NFO-OPT,NFO
28738306,112259,ICICIPRULI26AUG525CE,"ICICIPRULI",0,2026-08-25,525,0.05,925,CE,NFO-OPT,NFO
28738562,112260,ICICIPRULI26AUG525PE,"ICICIPRULI",0,2026-08-25,525,0.05,925,PE,NFO-OPT,NFO
28730626,112229,ICICIPRULI26AUG475CE,"ICICIPRULI",0,2026-08-25,475,0.05,925,CE,NFO-OPT,NFO
28730882,112230,ICICIPRULI26AUG475PE,"ICICIPRULI",0,2026-08-25,475,0.05,925,PE,NFO-OPT,NFO
26846722,104870,ICICIPRULI26AUG530CE,"ICICIPRULI",0,2026-08-25,530,0.05,925,CE,NFO-OPT,NFO
26846978,104871,ICICIPRULI26AUG530PE,"ICICIPRULI",0,2026-08-25,530,0.05,925,PE,NFO-OPT,NFO
26835458,104826,ICICIPRULI26AUG470CE,"ICICIPRULI",0,2026-08-25,470,0.05,925,CE,NFO-OPT,NFO
26835714,104827,ICICIPRULI26AUG470PE,"ICICIPRULI",0,2026-08-25,470,0.05,925,PE,NFO-OPT,NFO
28738818,112261,ICICIPRULI26AUG535CE,"ICICIPRULI",0,2026-08-25,535,0.05,925,CE,NFO-OPT,NFO
28739074,112262,ICICIPRULI26AUG535PE,"ICICIPRULI",0,2026-08-25,535,0.05,925,PE,NFO-OPT,NFO
28730114,112227,ICICIPRULI26AUG465CE,"ICICIPRULI",0,2026-08-25,465,0.05,925,CE,NFO-OPT,NFO
28730370,112228,ICICIPRULI26AUG465PE,"ICICIPRULI",0,2026-08-25,465,0.05,925,PE,NFO-OPT,NFO
26847490,104873,ICICIPRULI26AUG540PE,"ICICIPRULI",0,2026-08-25,540,0.05,925,PE,NFO-OPT,NFO
26850306,104884,ICICIPRULI26AUG600CE,"ICICIPRULI",0,2026-08-25,600,0.05,925,CE,NFO-OPT,NFO
26850562,104885,ICICIPRULI26AUG600PE,"ICICIPRULI",0,2026-08-25,600,0.05,925,PE,NFO-OPT,NFO
28781570,112428,ICICIPRULI26AUG595CE,"ICICIPRULI",0,2026-08-25,595,0.05,925,CE,NFO-OPT,NFO
28782338,112431,ICICIPRULI26AUG595PE,"ICICIPRULI",0,2026-08-25,595,0.05,925,PE,NFO-OPT,NFO
26849794,104882,ICICIPRULI26AUG590CE,"ICICIPRULI",0,2026-08-25,590,0.05,925,CE,NFO-OPT,NFO
26850050,104883,ICICIPRULI26AUG590PE,"ICICIPRULI",0,2026-08-25,590,0.05,925,PE,NFO-OPT,NFO
28767234,112372,ICICIPRULI26AUG585CE,"ICICIPRULI",0,2026-08-25,585,0.05,925,CE,NFO-OPT,NFO
28767746,112374,ICICIPRULI26AUG585PE,"ICICIPRULI",0,2026-08-25,585,0.05,925,PE,NFO-OPT,NFO
26849282,104880,ICICIPRULI26AUG580CE,"ICICIPRULI",0,2026-08-25,580,0.05,925,CE,NFO-OPT,NFO
26849538,104881,ICICIPRULI26AUG580PE,"ICICIPRULI",0,2026-08-25,580,0.05,925,PE,NFO-OPT,NFO
28740866,112269,ICICIPRULI26AUG575CE,"ICICIPRULI",0,2026-08-25,575,0.05,925,CE,NFO-OPT,NFO
26848770,104878,ICICIPRULI26AUG570CE,"ICICIPRULI",0,2026-08-25,570,0.05,925,CE,NFO-OPT,NFO
26849026,104879,ICICIPRULI26AUG570PE,"ICICIPRULI",0,2026-08-25,570,0.05,925,PE,NFO-OPT,NFO
28740354,112267,ICICIPRULI26AUG565CE,"ICICIPRULI",0,2026-08-25,565,0.05,925,CE,NFO-OPT,NFO
28740610,112268,ICICIPRULI26AUG565PE,"ICICIPRULI",0,2026-08-25,565,0.05,925,PE,NFO-OPT,NFO
26848258,104876,ICICIPRULI26AUG560CE,"ICICIPRULI",0,2026-08-25,560,0.05,925,CE,NFO-OPT,NFO
26848514,104877,ICICIPRULI26AUG560PE,"ICICIPRULI",0,2026-08-25,560,0.05,925,PE,NFO-OPT,NFO
28739842,112265,ICICIPRULI26AUG555CE,"ICICIPRULI",0,2026-08-25,555,0.05,925,CE,NFO-OPT,NFO
28740098,112266,ICICIPRULI26AUG555PE,"ICICIPRULI",0,2026-08-25,555,0.05,925,PE,NFO-OPT,NFO
26847746,104874,ICICIPRULI26AUG550CE,"ICICIPRULI",0,2026-08-25,550,0.05,925,CE,NFO-OPT,NFO
26848002,104875,ICICIPRULI26AUG550PE,"ICICIPRULI",0,2026-08-25,550,0.05,925,PE,NFO-OPT,NFO
28739330,112263,ICICIPRULI26AUG545CE,"ICICIPRULI",0,2026-08-25,545,0.05,925,CE,NFO-OPT,NFO
28739586,112264,ICICIPRULI26AUG545PE,"ICICIPRULI",0,2026-08-25,545,0.05,925,PE,NFO-OPT,NFO
26847234,104872,ICICIPRULI26AUG540CE,"ICICIPRULI",0,2026-08-25,540,0.05,925,CE,NFO-OPT,NFO
26834946,104824,ICICIPRULI26AUG460CE,"ICICIPRULI",0,2026-08-25,460,0.05,925,CE,NFO-OPT,NFO
26835202,104825,ICICIPRULI26AUG460PE,"ICICIPRULI",0,2026-08-25,460,0.05,925,PE,NFO-OPT,NFO
28709122,112145,ICICIPRULI26AUG455CE,"ICICIPRULI",0,2026-08-25,455,0.05,925,CE,NFO-OPT,NFO
28715522,112170,ICICIPRULI26AUG455PE,"ICICIPRULI",0,2026-08-25,455,0.05,925,PE,NFO-OPT,NFO
26834434,104822,ICICIPRULI26AUG450CE,"ICICIPRULI",0,2026-08-25,450,0.05,925,CE,NFO-OPT,NFO
26834690,104823,ICICIPRULI26AUG450PE,"ICICIPRULI",0,2026-08-25,450,0.05,925,PE,NFO-OPT,NFO
28708866,112144,ICICIPRULI26AUG445PE,"ICICIPRULI",0,2026-08-25,445,0.05,925,PE,NFO-OPT,NFO
26833410,104818,ICICIPRULI26AUG440CE,"ICICIPRULI",0,2026-08-25,440,0.05,925,CE,NFO-OPT,NFO
26833666,104819,ICICIPRULI26AUG440PE,"ICICIPRULI",0,2026-08-25,440,0.05,925,PE,NFO-OPT,NFO
28708098,112141,ICICIPRULI26AUG435CE,"ICICIPRULI",0,2026-08-25,435,0.05,925,CE,NFO-OPT,NFO
26832898,104816,ICICIPRULI26AUG430CE,"ICICIPRULI",0,2026-08-25,430,0.05,925,CE,NFO-OPT,NFO
26833154,104817,ICICIPRULI26AUG430PE,"ICICIPRULI",0,2026-08-25,430,0.05,925,PE,NFO-OPT,NFO
26832386,104814,ICICIPRULI26AUG420CE,"ICICIPRULI",0,2026-08-25,420,0.05,925,CE,NFO-OPT,NFO
26832642,104815,ICICIPRULI26AUG420PE,"ICICIPRULI",0,2026-08-25,420,0.05,925,PE,NFO-OPT,NFO
26831618,104811,ICICIPRULI26AUG410CE,"ICICIPRULI",0,2026-08-25,410,0.05,925,CE,NFO-OPT,NFO
20738562,81010,ICICIPRULI26SEP505CE,"ICICIPRULI",0,2026-09-29,505,0.05,925,CE,NFO-OPT,NFO
20738818,81011,ICICIPRULI26SEP505PE,"ICICIPRULI",0,2026-09-29,505,0.05,925,PE,NFO-OPT,NFO
28817666,112569,ICICIPRULI26SEP500CE,"ICICIPRULI",0,2026-09-29,500,0.05,925,CE,NFO-OPT,NFO
28817922,112570,ICICIPRULI26SEP500PE,"ICICIPRULI",0,2026-09-29,500,0.05,925,PE,NFO-OPT,NFO
28818178,112571,ICICIPRULI26SEP510CE,"ICICIPRULI",0,2026-09-29,510,0.05,925,CE,NFO-OPT,NFO
28818434,112572,ICICIPRULI26SEP510PE,"ICICIPRULI",0,2026-09-29,510,0.05,925,PE,NFO-OPT,NFO
20738050,81008,ICICIPRULI26SEP495CE,"ICICIPRULI",0,2026-09-29,495,0.05,925,CE,NFO-OPT,NFO
